,price,size,municipality,distance,status,floor,hasLift,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,exterior_False,exterior_True,rooms_0,rooms_1,rooms_2,rooms_3,rooms_4,bathrooms_1,bathrooms_2,bathrooms_3
245,550.0,70.0,665.5644000706862,47595,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
246,695.0,55.0,697.3853988595729,19765,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
247,750.0,105.0,701.0271662958082,28810,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
248,699.0,52.0,705.5941137736924,7092,695.2438271604938,697.6898426464414,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
249,750.0,32.0,705.5941137736924,5006,695.2438271604938,700.3570402720752,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
250,730.0,80.0,695.813794201381,35774,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
251,710.0,30.0,705.5941137736924,1156,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
252,650.0,58.0,705.5941137736924,5924,695.2438271604938,710.7500724586687,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
253,600.0,60.0,680.8407691176255,23776,685.4235491567546,670.416612627114,673.705516292519,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
254,740.0,41.0,705.5941137736924,8358,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
255,750.0,35.0,705.5941137736924,1272,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
256,750.0,74.0,699.6173866894447,29245,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
257,710.0,69.0,699.6173866894447,28440,695.2438271604938,698.3045241054774,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
258,560.0,46.0,705.5941137736924,3786,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
259,600.0,42.0,693.2144366693383,18905,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
260,720.0,44.0,705.5941137736924,3589,695.2438271604938,696.4537860411854,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
261,750.0,60.0,705.5941137736924,2591,695.2438271604938,670.416612627114,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
262,750.0,42.0,705.5941137736924,2762,695.2438271604938,710.7500724586687,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
263,750.0,90.0,705.5941137736924,7228,695.2438271604938,710.7500724586687,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
264,650.0,45.0,705.5941137736924,3807,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
265,650.0,59.0,697.3853988595729,20637,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
266,670.0,75.0,683.8304295712967,27056,695.2438271604938,697.6898426464414,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
267,650.0,45.0,696.177593357043,12383,687.4158589999863,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
268,750.0,32.0,705.5941137736924,5339,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
269,725.0,50.0,705.5941137736924,5564,682.1233097634412,670.416612627114,673.705516292519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
270,620.0,20.0,705.5941137736924,1893,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
271,680.0,35.0,705.5941137736924,3308,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
272,750.0,87.0,696.9577757236586,12519,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
273,670.0,53.0,696.177593357043,12383,687.4158589999863,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
274,600.0,75.0,699.6173866894447,28756,682.1233097634412,670.416612627114,673.705516292519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
275,750.0,70.0,698.2864955943987,12614,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
276,700.0,36.0,693.8516165539254,9525,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
277,695.0,58.0,705.5941137736924,5659,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
278,710.0,66.0,683.8304295712967,25013,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
279,620.0,80.0,683.4429386048855,49280,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
280,700.0,80.0,693.8516165539254,40907,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
281,715.0,89.0,695.8032436693703,39316,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
282,750.0,50.0,705.5941137736924,11203,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
283,750.0,45.0,705.5941137736924,8426,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
284,550.0,25.0,705.5941137736924,4650,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
285,730.0,60.0,699.1103969045737,27803,695.2438271604938,670.416612627114,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
286,750.0,46.0,705.5941137736924,3889,695.2438271604938,710.7500724586687,702.2528716519531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
287,700.0,45.0,696.9577757236586,13887,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
288,680.0,85.0,696.9577757236586,13303,685.4235491567546,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
289,600.0,28.0,705.5941137736924,4418,695.2438271604938,710.7500724586687,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
290,750.0,80.0,701.0271662958082,30995,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
291,700.0,62.0,698.2864955943987,13040,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
292,690.0,77.0,705.5941137736924,7283,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
293,700.0,50.0,705.5941137736924,7844,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
294,750.0,87.0,696.9577757236586,13773,695.2438271604938,698.3045241054774,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
295,735.0,51.0,696.177593357043,14023,695.2438271604938,710.7500724586687,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
296,700.0,80.0,697.3705174848837,17777,695.2438271604938,698.3045241054774,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
297,725.0,75.0,695.3531236997887,16247,695.2438271604938,670.416612627114,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
298,733.0,68.4,699.6173866894447,28541,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
299,750.0,36.0,705.5941137736924,4237,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
300,675.0,69.0,705.5941137736924,5656,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
301,650.0,85.0,688.8749279052893,43066,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
302,730.0,52.0,705.5941137736924,5879,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
303,700.0,97.0,693.8516165539254,24605,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
304,690.0,38.0,705.5941137736924,5798,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
305,700.0,70.0,688.8749279052893,43166,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
306,600.0,89.0,682.4388751934754,44474,695.2438271604938,696.0922226905212,687.6335443592284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
307,700.0,25.0,705.5941137736924,691,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
308,690.0,60.0,692.5505318102954,29005,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
309,750.0,114.0,700.3570402720752,28099,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
310,700.0,51.0,705.5941137736924,8471,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311,670.0,61.0,695.813794201381,35136,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
312,750.0,80.0,686.0932915831607,25085,695.2438271604938,710.7500724586687,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
313,740.0,33.0,705.5941137736924,8322,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
314,750.0,110.0,699.1103969045737,27976,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
315,750.0,62.0,705.5941137736924,5703,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
316,750.0,70.0,701.4185840255545,16273,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
317,650.0,28.0,705.5941137736924,5399,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
318,625.0,51.0,683.8304295712967,25010,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
319,700.0,35.0,705.5941137736924,2266,695.2438271604938,678.6640137059316,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
320,750.0,95.0,701.0271662958082,30759,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
321,600.0,25.0,705.5941137736924,3812,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
322,750.0,89.0,696.177593357043,12878,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
323,700.0,55.0,679.7495065607351,32004,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
324,750.0,90.0,701.0271662958082,28736,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
325,750.0,48.0,705.5941137736924,6832,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
326,625.0,57.0,681.7049714102249,43647,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
327,750.0,46.0,701.4185840255545,16127,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
328,695.0,59.0,705.5941137736924,8595,695.2438271604938,710.7500724586687,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
329,720.0,58.0,698.2864955943987,13451,695.2438271604938,678.6640137059316,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
330,745.0,73.0,699.6173866894447,28800,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
331,720.0,69.6,699.6173866894447,28624,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
332,750.0,55.0,705.5941137736924,7462,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
333,720.0,48.0,705.5941137736924,5808,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
334,725.0,44.0,705.5941137736924,1140,695.2438271604938,697.9828806237635,702.2528716519531,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
335,750.0,80.0,705.5941137736924,8011,695.2438271604938,698.3045241054774,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
336,550.0,86.0,674.3353453994757,47448,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
337,640.0,69.0,686.0451080921455,29311,695.2438271604938,696.0922226905212,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
338,700.0,54.0,696.177593357043,11656,695.2438271604938,701.6980775674542,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
339,700.0,59.0,705.5941137736924,7529,695.2438271604938,697.480889673296,702.2528716519531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
340,700.0,75.0,699.6173866894447,30359,695.2438271604938,701.6980775674542,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
341,695.0,62.0,693.2010741821103,15162,695.2438271604938,697.6898426464414,687.6335443592284,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
